county,year,month,precip_in
SACRAMENTO,2023,2,2.17
SACRAMENTO,2023,3,4.73
SACRAMENTO,2023,4,0.11
SACRAMENTO,2023,5,0.36
SACRAMENTO,2023,6,0.0
SACRAMENTO,2023,7,0.0
SACRAMENTO,2023,8,0.0
SACRAMENTO,2023,9,0.0
SACRAMENTO,2023,10,1.01
SACRAMENTO,2023,11,0.75
SACRAMENTO,2023,12,2.05
SACRAMENTO,2024,1,2.95
SACRAMENTO,2024,2,5.24
SACRAMENTO,2024,4,1.64
SACRAMENTO,2024,5,0.98
SACRAMENTO,2024,6,0.0
SACRAMENTO,2024,7,0.0
SACRAMENTO,2024,8,0.09
SACRAMENTO,2024,9,0.0
SACRAMENTO,2024,10,0.07
SACRAMENTO,2024,11,4.15
SACRAMENTO,2024,12,3.87
SACRAMENTO,2025,1,0.43
SACRAMENTO,2025,2,3.55
SACRAMENTO,2025,3,1.73
SACRAMENTO,2025,4,0.35
SACRAMENTO,2025,5,0.0
SACRAMENTO,2025,6,0.0
SAN DIEGO,2009,10,0.09
SAN DIEGO,2009,11,0.91
SAN DIEGO,2009,12,4.74
SAN DIEGO,2010,1,6.56
SAN DIEGO,2010,2,4.63
SAN DIEGO,2010,3,1.03
SAN DIEGO,2010,4,3.02
SAN DIEGO,2010,5,0.02
SAN DIEGO,2010,7,0.04
SAN DIEGO,2010,8,0.0
SAN DIEGO,2010,10,3.74
SAN DIEGO,2010,11,2.23
SAN DIEGO,2010,12,9.36
SAN DIEGO,2011,1,0.73
SAN DIEGO,2011,2,5.04
SAN DIEGO,2011,3,2.76
SAN DIEGO,2011,4,0.54
SAN DIEGO,2011,5,1.57
SAN DIEGO,2011,6,0.15
SAN DIEGO,2011,7,0.1
SAN DIEGO,2011,8,0.0
SAN DIEGO,2011,9,0.12
SAN DIEGO,2011,10,0.63
SAN DIEGO,2011,11,3.95
SAN DIEGO,2011,12,1.66
SAN DIEGO,2012,2,2.13
SAN DIEGO,2012,3,2.88
SAN DIEGO,2012,4,2.18
SAN DIEGO,2012,5,0.01
SAN DIEGO,2012,6,0.0
SAN DIEGO,2012,7,0.0
SAN DIEGO,2012,8,0.0
SAN DIEGO,2012,9,0.24
SAN DIEGO,2012,10,0.38
SAN DIEGO,2012,11,0.4
SAN DIEGO,2012,12,3.51
SAN DIEGO,2013,1,2.03
SAN DIEGO,2013,2,0.53
SAN DIEGO,2013,3,1.26
SAN DIEGO,2013,4,0.12
SAN DIEGO,2013,5,0.58
SAN DIEGO,2013,6,0.0
SAN DIEGO,2013,9,0.0
SAN DIEGO,2013,10,2.05
SAN DIEGO,2013,11,0.64
SAN DIEGO,2013,12,1.04
SAN DIEGO,2014,1,0.21
SAN DIEGO,2014,3,1.8
SAN DIEGO,2014,4,0.78
SAN DIEGO,2014,5,0.0
SAN DIEGO,2014,6,0.0
SAN DIEGO,2014,7,0.15
SAN DIEGO,2014,8,0.21
SAN DIEGO,2014,9,0.0
SAN DIEGO,2014,10,0.0
SAN DIEGO,2014,11,0.59
SAN DIEGO,2014,12,3.64
SAN DIEGO,2015,1,1.48
SAN DIEGO,2015,2,0.97
SAN DIEGO,2015,3,1.84
SAN DIEGO,2015,4,0.58
SAN DIEGO,2015,5,2.48
SAN DIEGO,2015,6,0.0
SAN DIEGO,2015,7,1.0
SAN DIEGO,2015,8,0.07
SAN DIEGO,2015,9,0.97
SAN DIEGO,2015,10,0.58
SAN DIEGO,2015,11,1.61
SAN DIEGO,2015,12,3.18
SAN DIEGO,2016,1,5.03
SAN DIEGO,2016,2,0.54
SAN DIEGO,2016,3,1.88
SAN DIEGO,2016,4,1.21
SAN DIEGO,2016,5,0.34
SAN DIEGO,2016,6,0.0
SAN DIEGO,2016,7,0.0
SAN DIEGO,2016,8,0.0
SAN DIEGO,2016,9,0.12
SAN DIEGO,2016,10,0.15
SAN DIEGO,2016,11,1.85
SAN DIEGO,2016,12,5.25
SAN DIEGO,2017,1,7.42
SAN DIEGO,2017,3,0.37
SAN DIEGO,2017,4,0.0
SAN DIEGO,2017,5,1.72
SAN DIEGO,2017,6,0.0
SAN DIEGO,2017,7,0.02
SAN DIEGO,2017,8,0.0
SAN DIEGO,2017,9,0.04
SAN DIEGO,2017,10,0.08
SAN DIEGO,2017,11,0.0
SAN DIEGO,2017,12,0.17
SAN DIEGO,2018,1,3.44
SAN DIEGO,2018,2,1.08
SAN DIEGO,2018,3,2.21
SAN DIEGO,2018,4,0.0
SAN DIEGO,2018,5,0.25
SAN DIEGO,2018,6,0.0
SAN DIEGO,2018,7,0.0
SAN DIEGO,2018,8,0.0
SAN DIEGO,2018,9,0.0
SAN DIEGO,2018,10,0.35
SAN DIEGO,2018,11,2.22
SAN DIEGO,2018,12,2.67
SAN DIEGO,2019,1,3.77
SAN DIEGO,2019,2,10.46
SAN DIEGO,2019,3,1.92
SAN DIEGO,2019,4,0.58
SAN DIEGO,2019,5,2.94
SAN DIEGO,2019,6,0.0
SAN DIEGO,2019,7,0.0
SAN DIEGO,2019,8,0.0
SAN DIEGO,2019,9,0.32
SAN DIEGO,2019,10,0.0
SAN DIEGO,2019,11,4.46
SAN DIEGO,2019,12,4.02
SAN DIEGO,2020,1,0.14
SAN DIEGO,2020,2,0.23
SAN DIEGO,2020,3,0.1
SAN DIEGO,2020,4,0.05
SAN DIEGO,2020,5,0.05
SAN DIEGO,2020,6,0.07
SAN DIEGO,2020,7,0.0
SAN DIEGO,2020,8,0.01
SAN DIEGO,2020,9,0.0
SAN DIEGO,2020,10,0.04
SAN DIEGO,2020,11,1.63
SAN DIEGO,2020,12,1.24
SAN DIEGO,2021,1,2.83
SAN DIEGO,2021,2,0.39
SAN DIEGO,2021,3,3.24
SAN DIEGO,2021,4,0.73
SAN DIEGO,2021,5,0.0
SAN DIEGO,2021,6,0.0
SAN DIEGO,2021,7,0.1
SAN DIEGO,2021,8,0.22
SAN DIEGO,2021,9,0.05
SAN DIEGO,2021,10,0.84
SAN DIEGO,2021,11,0.0
SAN DIEGO,2021,12,4.9
SAN DIEGO,2022,1,0.12
SAN DIEGO,2022,2,1.97
SAN DIEGO,2022,3,2.53
SAN DIEGO,2022,4,0.2
SAN DIEGO,2022,5,0.0
SAN DIEGO,2022,6,0.0
SAN DIEGO,2022,7,0.0
SAN DIEGO,2022,8,0.0
SAN DIEGO,2022,9,0.75
SAN DIEGO,2022,10,0.53
SAN DIEGO,2022,11,2.96
SAN DIEGO,2022,12,2.41
SAN DIEGO,2023,1,8.95
SAN DIEGO,2023,2,3.28
SAN DIEGO,2023,3,7.71
SAN DIEGO,2023,4,0.09
SAN DIEGO,2023,5,0.16
SAN DIEGO,2023,6,0.18
SAN DIEGO,2023,7,0.0
SAN DIEGO,2023,8,1.77
SAN DIEGO,2023,9,0.11
SAN DIEGO,2023,10,0.06
SAN DIEGO,2023,11,0.9
SAN DIEGO,2023,12,1.05
SAN DIEGO,2024,1,4.65
SAN DIEGO,2024,2,6.41
SAN DIEGO,2024,3,4.76
SAN DIEGO,2024,4,1.03
SAN DIEGO,2024,5,0.2
SAN DIEGO,2024,6,0.0
SAN DIEGO,2024,7,0.02
SAN DIEGO,2024,8,0.17
SAN DIEGO,2024,9,0.03
SAN DIEGO,2024,10,0.0
SAN DIEGO,2024,11,0.25
SAN DIEGO,2024,12,0.0
SAN DIEGO,2025,1,0.0
SAN DIEGO,2025,2,2.43
SAN DIEGO,2025,3,4.19
SAN DIEGO,2025,4,0.53
SAN DIEGO,2025,5,0.38
SAN DIEGO,2025,6,0.01
SAN LUIS OBISPO,2023,10,0.0
SAN LUIS OBISPO,2023,11,1.96
SAN LUIS OBISPO,2023,12,4.8
SAN LUIS OBISPO,2024,1,3.52
SAN LUIS OBISPO,2024,2,5.92
SAN LUIS OBISPO,2024,3,2.72
SAN LUIS OBISPO,2024,4,2.16
SAN LUIS OBISPO,2024,5,0.04
SAN LUIS OBISPO,2024,6,0.0
SAN LUIS OBISPO,2024,7,0.0
SAN LUIS OBISPO,2024,8,0.0
SAN LUIS OBISPO,2024,9,0.0
SAN LUIS OBISPO,2024,10,0.0
SAN LUIS OBISPO,2024,11,1.89
SAN LUIS OBISPO,2024,12,0.64
SAN LUIS OBISPO,2025,1,0.2
SAN LUIS OBISPO,2025,2,3.68
SAN LUIS OBISPO,2025,3,2.52
SAN LUIS OBISPO,2025,4,0.12
SAN LUIS OBISPO,2025,5,0.0
SAN LUIS OBISPO,2025,6,0.0
SANTA BARBARA,2009,10,2.2
SANTA BARBARA,2009,11,0.0
SANTA BARBARA,2009,12,3.0
SANTA BARBARA,2010,1,10.34
SANTA BARBARA,2010,2,4.92
SANTA BARBARA,2010,3,0.26
SANTA BARBARA,2010,4,3.15
SANTA BARBARA,2010,5,0.05
SANTA BARBARA,2010,6,0.0
SANTA BARBARA,2010,7,0.0
SANTA BARBARA,2010,8,0.0
SANTA BARBARA,2010,9,0.0
SANTA BARBARA,2010,10,2.24
SANTA BARBARA,2010,11,1.42
SANTA BARBARA,2010,12,9.48
SANTA BARBARA,2011,1,1.84
SANTA BARBARA,2011,2,3.36
SANTA BARBARA,2011,3,11.85
SANTA BARBARA,2011,4,0.14
SANTA BARBARA,2011,5,0.42
SANTA BARBARA,2011,6,0.46
SANTA BARBARA,2011,7,0.0
SANTA BARBARA,2011,8,0.0
SANTA BARBARA,2011,9,0.0
SANTA BARBARA,2011,10,0.47
SANTA BARBARA,2011,11,2.81
SANTA BARBARA,2011,12,0.35
SANTA BARBARA,2012,1,1.58
SANTA BARBARA,2012,2,0.43
SANTA BARBARA,2012,3,3.63
SANTA BARBARA,2012,4,3.21
SANTA BARBARA,2012,5,0.02
SANTA BARBARA,2012,6,0.0
SANTA BARBARA,2012,7,0.0
SANTA BARBARA,2012,8,0.0
SANTA BARBARA,2012,9,0.18
SANTA BARBARA,2012,10,0.12
SANTA BARBARA,2012,11,1.34
SANTA BARBARA,2012,12,2.95
SANTA BARBARA,2013,1,1.75
SANTA BARBARA,2013,2,0.4
SANTA BARBARA,2013,3,0.8
SANTA BARBARA,2013,4,0.19
SANTA BARBARA,2013,5,0.02
SANTA BARBARA,2013,6,0.0
SANTA BARBARA,2013,7,0.02
SANTA BARBARA,2013,8,0.0
SANTA BARBARA,2013,9,0.0
SANTA BARBARA,2013,10,0.34
SANTA BARBARA,2013,11,1.14
SANTA BARBARA,2013,12,0.18
SANTA BARBARA,2014,1,0.02
SANTA BARBARA,2014,2,4.1
SANTA BARBARA,2014,3,3.52
SANTA BARBARA,2014,4,0.65
SANTA BARBARA,2014,5,0.0
SANTA BARBARA,2014,6,0.0
SANTA BARBARA,2014,7,0.0
SANTA BARBARA,2014,8,0.0
SANTA BARBARA,2014,9,0.0
SANTA BARBARA,2014,10,5.23
SANTA BARBARA,2014,11,0.87
SANTA BARBARA,2014,12,5.88
SANTA BARBARA,2015,1,1.0
SANTA BARBARA,2015,2,0.51
SANTA BARBARA,2015,3,0.08
SANTA BARBARA,2015,4,0.36
SANTA BARBARA,2015,5,0.26
SANTA BARBARA,2015,6,0.42
SANTA BARBARA,2015,7,0.03
SANTA BARBARA,2015,8,0.0
SANTA BARBARA,2015,10,0.3
SANTA BARBARA,2015,11,0.73
SANTA BARBARA,2015,12,1.12
SANTA BARBARA,2016,1,4.03
SANTA BARBARA,2016,2,1.65
SANTA BARBARA,2016,3,3.02
SANTA BARBARA,2016,4,0.24
SANTA BARBARA,2016,5,0.36
SANTA BARBARA,2016,6,0.0
SANTA BARBARA,2016,7,0.0
SANTA BARBARA,2016,8,0.0
SANTA BARBARA,2016,9,0.0
SANTA BARBARA,2016,10,1.13
SANTA BARBARA,2016,11,1.21
SANTA BARBARA,2016,12,1.92
SANTA BARBARA,2017,1,8.81
SANTA BARBARA,2017,2,10.61
SANTA BARBARA,2017,3,0.83
SANTA BARBARA,2017,4,0.2
SANTA BARBARA,2017,5,0.32
SANTA BARBARA,2017,6,0.0
SANTA BARBARA,2017,7,0.0
SANTA BARBARA,2017,8,0.0
SANTA BARBARA,2017,9,0.45
SANTA BARBARA,2017,10,0.0
SANTA BARBARA,2017,11,0.07
SANTA BARBARA,2017,12,0.0
SANTA BARBARA,2018,1,3.75
SANTA BARBARA,2018,2,0.16
SANTA BARBARA,2018,3,4.85
SANTA BARBARA,2018,4,0.09
SANTA BARBARA,2018,5,0.4
SANTA BARBARA,2018,6,0.0
SANTA BARBARA,2018,7,0.0
SANTA BARBARA,2018,8,0.0
SANTA BARBARA,2018,9,0.0
SANTA BARBARA,2018,10,0.17
SANTA BARBARA,2018,11,1.86
SANTA BARBARA,2018,12,0.68
SANTA BARBARA,2019,1,8.07
SANTA BARBARA,2019,2,8.26
SANTA BARBARA,2019,3,3.06
SANTA BARBARA,2019,4,0.11
SANTA BARBARA,2019,5,1.56
SANTA BARBARA,2019,6,0.0
SANTA BARBARA,2019,7,0.0
SANTA BARBARA,2019,8,0.0
SANTA BARBARA,2019,9,0.01
SANTA BARBARA,2019,10,0.0
SANTA BARBARA,2019,11,1.52
SANTA BARBARA,2019,12,7.19
SANTA BARBARA,2020,1,0.48
SANTA BARBARA,2020,2,0.06
SANTA BARBARA,2020,3,8.13
SANTA BARBARA,2020,4,3.58
SANTA BARBARA,2020,5,0.07
SANTA BARBARA,2020,6,0.0
SANTA BARBARA,2020,7,0.0
SANTA BARBARA,2020,8,0.01
SANTA BARBARA,2020,9,0.0
SANTA BARBARA,2020,10,0.0
SANTA BARBARA,2020,11,0.31
SANTA BARBARA,2020,12,2.0
SANTA BARBARA,2021,1,8.39
SANTA BARBARA,2021,2,0.26
SANTA BARBARA,2021,3,1.02
SANTA BARBARA,2021,4,0.02
SANTA BARBARA,2021,5,0.0
SANTA BARBARA,2021,6,0.0
SANTA BARBARA,2021,7,0.0
SANTA BARBARA,2021,8,0.0
SANTA BARBARA,2021,9,0.0
SANTA BARBARA,2021,10,0.68
SANTA BARBARA,2021,11,0.12
SANTA BARBARA,2021,12,8.33
SANTA BARBARA,2022,1,0.44
SANTA BARBARA,2022,2,0.08
SANTA BARBARA,2022,3,2.1
SANTA BARBARA,2022,4,0.25
SANTA BARBARA,2022,5,0.0
SANTA BARBARA,2022,6,0.0
SANTA BARBARA,2022,7,0.0
SANTA BARBARA,2022,8,0.0
SANTA BARBARA,2022,9,0.02
SANTA BARBARA,2022,10,0.03
SANTA BARBARA,2022,11,1.6
SANTA BARBARA,2022,12,5.34
SANTA BARBARA,2023,1,16.21
SANTA BARBARA,2023,2,8.89
SANTA BARBARA,2023,3,5.95
SANTA BARBARA,2023,4,0.03
SANTA BARBARA,2023,5,0.3
SANTA BARBARA,2023,6,0.17
SANTA BARBARA,2023,7,0.0
SANTA BARBARA,2023,8,0.25
SANTA BARBARA,2023,9,0.03
SANTA BARBARA,2023,10,0.01
SANTA BARBARA,2023,11,0.64
SANTA BARBARA,2023,12,5.16
SANTA BARBARA,2024,1,1.87
SANTA BARBARA,2024,2,15.16
SANTA BARBARA,2024,3,5.9
SANTA BARBARA,2024,4,2.8
SANTA BARBARA,2024,5,0.1
SANTA BARBARA,2024,6,0.0
SANTA BARBARA,2024,7,0.0
SANTA BARBARA,2024,8,0.0
SANTA BARBARA,2024,9,0.03
SANTA BARBARA,2024,10,0.07
SANTA BARBARA,2024,11,0.5
SANTA BARBARA,2024,12,0.37
SANTA BARBARA,2025,1,0.37
SANTA BARBARA,2025,2,3.89
SANTA BARBARA,2025,3,3.73
SANTA BARBARA,2025,4,0.33
SANTA BARBARA,2025,5,0.07
SANTA BARBARA,2025,6,0.0
SIERRA,2024,10,1.67
SIERRA,2024,11,23.98
SIERRA,2024,12,15.95
SIERRA,2025,1,3.56
SIERRA,2025,2,30.64
SIERRA,2025,3,16.73
SIERRA,2025,4,2.85
SIERRA,2025,5,1.82
SIERRA,2025,6,0.0
SONOMA,2009,10,4.76
SONOMA,2009,11,1.28
SONOMA,2009,12,4.04
SONOMA,2010,1,16.77
SONOMA,2010,2,7.54
SONOMA,2010,4,6.13
SONOMA,2010,5,2.3
SONOMA,2010,6,0.0
SONOMA,2010,7,0.0
SONOMA,2010,9,0.01
SONOMA,2010,10,5.08
SONOMA,2010,11,3.86
SONOMA,2010,12,10.79
SONOMA,2011,1,2.73
SONOMA,2011,2,6.27
SONOMA,2011,8,0.0
SONOMA,2011,9,0.0
SONOMA,2011,10,2.86
SONOMA,2011,11,3.09
SONOMA,2012,1,9.41
SONOMA,2012,3,9.44
SONOMA,2012,5,0.13
SONOMA,2012,6,0.02
SONOMA,2012,8,0.0
SONOMA,2012,9,0.0
SONOMA,2013,1,1.06
SONOMA,2018,10,1.16
SONOMA,2018,11,5.44
SONOMA,2018,12,4.97
SONOMA,2019,1,11.02
SONOMA,2019,2,21.25
SONOMA,2019,3,8.79
SONOMA,2019,4,1.42
SONOMA,2019,5,7.8
SONOMA,2019,6,0.01
SONOMA,2019,7,0.0
SONOMA,2019,8,0.01
SONOMA,2019,10,0.06
SONOMA,2019,11,2.0
SONOMA,2019,12,12.83
SONOMA,2020,1,3.32
SONOMA,2020,2,0.02
SONOMA,2020,3,2.3
SONOMA,2020,4,1.47
SONOMA,2020,5,3.21
SONOMA,2020,6,0.02
SONOMA,2020,7,0.0
SONOMA,2020,8,0.06
SONOMA,2020,9,0.0
SONOMA,2020,10,0.01
SONOMA,2020,11,1.57
SONOMA,2020,12,3.6
SONOMA,2021,1,4.86
SONOMA,2021,2,2.74
SONOMA,2021,3,3.03
SONOMA,2021,4,0.28
SONOMA,2021,5,0.04
SONOMA,2021,6,0.01
SONOMA,2021,7,0.0
SONOMA,2021,8,0.0
SONOMA,2021,9,0.2
SONOMA,2021,10,11.66
SONOMA,2021,11,3.32
SONOMA,2021,12,8.98
SONOMA,2022,1,0.68
SONOMA,2022,2,0.07
SONOMA,2022,3,1.43
SONOMA,2022,4,2.18
SONOMA,2022,5,0.1
SONOMA,2022,6,0.64
SONOMA,2022,7,0.0
SONOMA,2022,8,0.0
SONOMA,2022,9,1.48
SONOMA,2022,10,0.02
SONOMA,2022,11,1.71
SONOMA,2022,12,11.43
SONOMA,2023,1,18.71
SONOMA,2023,2,3.89
SONOMA,2023,3,13.9
SONOMA,2023,4,0.73
SONOMA,2023,5,1.03
SONOMA,2023,6,0.01
SONOMA,2023,7,0.0
SONOMA,2023,8,0.0
SONOMA,2023,9,0.22
SONOMA,2023,10,0.77
SONOMA,2023,11,2.47
SONOMA,2023,12,10.43
SONOMA,2024,1,11.6
SONOMA,2024,2,12.0
SONOMA,2024,3,5.66
SONOMA,2024,4,1.1
SONOMA,2024,5,0.9
SONOMA,2024,6,0.0
SONOMA,2024,7,0.0
SONOMA,2024,8,0.11
SONOMA,2024,9,0.0
SONOMA,2024,10,0.42
SONOMA,2024,11,20.04
SONOMA,2024,12,10.51
SONOMA,2025,1,1.16
SONOMA,2025,2,12.48
SONOMA,2025,3,4.99
SONOMA,2025,4,0.74
SONOMA,2025,5,0.19
SONOMA,2025,6,0.0
SUTTER,2009,10,2.27
SUTTER,2009,11,0.73
SUTTER,2009,12,1.67
SUTTER,2010,1,5.14
SUTTER,2010,2,2.18
SUTTER,2010,3,1.89
SUTTER,2010,4,2.11
SUTTER,2010,5,0.62
SUTTER,2010,6,0.0
SUTTER,2010,10,1.28
SUTTER,2010,11,2.69
SUTTER,2010,12,6.38
SUTTER,2011,1,0.97
SUTTER,2011,2,3.67
SUTTER,2011,3,7.07
SUTTER,2011,4,0.09
SUTTER,2011,5,1.79
SUTTER,2011,6,1.57
SUTTER,2011,7,0.0
SUTTER,2011,8,0.0
SUTTER,2011,9,0.0
SUTTER,2011,10,1.43
SUTTER,2011,11,0.93
SUTTER,2011,12,0.1
SUTTER,2012,1,3.55
SUTTER,2012,2,0.81
SUTTER,2012,3,4.47
SUTTER,2012,4,2.24
SUTTER,2012,5,0.02
SUTTER,2012,6,0.0
SUTTER,2012,10,1.07
SUTTER,2012,11,4.28
SUTTER,2012,12,4.52
SUTTER,2013,1,0.94
SUTTER,2013,2,0.81
SUTTER,2013,3,1.46
SUTTER,2013,4,0.92
SUTTER,2013,9,0.67
SUTTER,2013,12,0.02
SUTTER,2014,7,0.0
SUTTER,2014,9,0.34
SUTTER,2015,10,0.0
SUTTER,2015,11,2.82
SUTTER,2015,12,1.9
SUTTER,2016,9,0.0
SUTTER,2016,10,2.52
SUTTER,2016,11,1.64
SUTTER,2016,12,3.65
SUTTER,2017,1,8.97
SUTTER,2017,2,6.93
SUTTER,2017,3,3.24
SUTTER,2017,4,2.93
SUTTER,2017,5,0.23
SUTTER,2017,6,0.74
SUTTER,2017,7,0.0
SUTTER,2017,8,0.0
SUTTER,2017,9,0.0
SUTTER,2018,10,0.36
SUTTER,2018,11,2.74
SUTTER,2018,12,2.15
SUTTER,2019,1,4.9
SUTTER,2019,2,8.4
SUTTER,2019,3,3.86
SUTTER,2019,4,0.72
SUTTER,2019,5,3.07
SUTTER,2019,6,0.03
SUTTER,2019,7,0.04
SUTTER,2019,8,0.0
SUTTER,2019,10,0.02
SUTTER,2019,11,0.77
SUTTER,2019,12,4.89
SUTTER,2020,1,1.44
SUTTER,2020,2,0.02
SUTTER,2020,3,1.98
SUTTER,2020,4,1.02
SUTTER,2020,5,0.98
SUTTER,2020,6,0.03
SUTTER,2020,7,0.02
SUTTER,2020,8,0.02
SUTTER,2020,9,0.01
SUTTER,2020,10,0.0
SUTTER,2020,11,0.82
SUTTER,2020,12,1.47
SUTTER,2021,1,2.55
SUTTER,2021,2,1.36
SUTTER,2021,3,1.43
SUTTER,2021,4,0.14
SUTTER,2021,5,0.05
SUTTER,2021,6,0.01
SUTTER,2021,7,0.0
SUTTER,2021,8,0.0
SUTTER,2021,9,0.13
SUTTER,2021,10,6.75
SUTTER,2021,11,0.58
SUTTER,2021,12,6.0
SUTTER,2022,1,0.02
SUTTER,2022,2,0.0
SUTTER,2022,3,0.83
SUTTER,2022,4,0.84
SUTTER,2022,5,0.03
SUTTER,2022,6,0.0
SUTTER,2022,7,0.0
SUTTER,2022,8,0.0
SUTTER,2022,9,1.63
SUTTER,2022,10,0.0
SUTTER,2022,11,1.5
SUTTER,2022,12,5.07
SUTTER,2023,1,10.43
SUTTER,2023,2,1.89
SUTTER,2023,3,5.61
SUTTER,2023,4,0.17
SUTTER,2023,5,1.25
SUTTER,2023,6,0.0
SUTTER,2023,7,0.0
SUTTER,2023,8,0.0
SUTTER,2023,9,0.5
SUTTER,2023,10,0.84
SUTTER,2023,11,0.49
SUTTER,2023,12,3.54
SUTTER,2024,1,2.99
SUTTER,2024,2,5.05
SUTTER,2024,3,1.89
SUTTER,2024,4,0.84
SUTTER,2024,5,1.09
SUTTER,2024,6,0.0
SUTTER,2024,7,0.0
SUTTER,2024,8,0.18
SUTTER,2024,9,0.0
SUTTER,2024,10,0.0
SUTTER,2024,11,6.29
SUTTER,2024,12,4.1
SUTTER,2025,1,1.18
SUTTER,2025,2,5.02
SUTTER,2025,3,1.66
SUTTER,2025,4,0.43
SUTTER,2025,5,0.06
SUTTER,2025,6,0.0
Sacramento,2009,10,3.42
Sacramento,2009,11,0.36
Sacramento,2009,12,3.16
Sacramento,2010,1,4.75
Sacramento,2010,2,2.29
Sacramento,2010,3,2.98
Sacramento,2010,4,2.65
Sacramento,2010,5,0.75
Sacramento,2010,6,0.0
Sacramento,2010,7,0.0
Sacramento,2010,8,0.0
Sacramento,2010,9,0.01
Sacramento,2010,10,1.43
Sacramento,2010,11,2.39
Sacramento,2010,12,5.55
Sacramento,2011,1,1.36
Sacramento,2011,2,3.39
Sacramento,2011,3,7.0
Sacramento,2011,4,0.08
Sacramento,2011,5,1.4
Sacramento,2011,6,1.14
Sacramento,2011,7,0.0
Sacramento,2011,8,0.0
Sacramento,2011,9,0.0
Sacramento,2011,10,1.72
Sacramento,2011,11,0.87
Sacramento,2011,12,0.07
Sacramento,2012,1,2.52
Sacramento,2012,2,0.94
Sacramento,2012,3,4.45
Sacramento,2012,4,2.42
Sacramento,2012,5,0.0
Sacramento,2012,6,0.03
Sacramento,2012,7,0.03
Sacramento,2012,8,0.0
Sacramento,2012,9,0.0
Sacramento,2012,10,1.28
Sacramento,2012,11,3.97
Sacramento,2012,12,6.15
Sacramento,2013,1,1.06
Sacramento,2013,2,0.36
Sacramento,2013,3,1.59
Sacramento,2013,4,0.58
Sacramento,2013,5,0.3
Sacramento,2013,6,0.22
Sacramento,2013,7,0.0
Sacramento,2013,8,0.0
Sacramento,2013,9,0.55
Sacramento,2013,10,0.0
Sacramento,2013,11,0.82
Sacramento,2013,12,0.38
Sacramento,2014,1,0.2
Sacramento,2014,2,4.14
Sacramento,2014,3,1.77
Sacramento,2014,4,1.83
Sacramento,2014,5,0.0
Sacramento,2014,6,0.0
Sacramento,2014,7,0.01
Sacramento,2014,8,0.0
Sacramento,2014,9,0.46
Sacramento,2014,10,0.53
Sacramento,2014,11,1.25
Sacramento,2014,12,8.6
Sacramento,2015,1,0.0
Sacramento,2015,2,2.28
Sacramento,2015,3,0.22
Sacramento,2015,4,1.85
Sacramento,2015,5,0.07
Sacramento,2015,6,0.07
Sacramento,2015,7,0.0
Sacramento,2015,8,0.0
Sacramento,2015,9,0.04
Sacramento,2015,10,0.44
Sacramento,2015,11,1.35
Sacramento,2015,12,1.83
Sacramento,2016,1,5.85
Sacramento,2016,2,0.85
Sacramento,2016,3,4.65
Sacramento,2016,4,1.48
Sacramento,2016,5,0.59
Sacramento,2016,6,0.0
Sacramento,2016,7,0.0
Sacramento,2016,8,0.0
Sacramento,2016,9,0.0
Sacramento,2016,10,4.41
Sacramento,2016,11,1.33
Sacramento,2016,12,3.71
Sacramento,2017,1,9.85
Sacramento,2017,2,8.18
Sacramento,2017,3,2.76
Sacramento,2017,4,3.36
Sacramento,2017,5,0.1
Sacramento,2017,6,0.19
Sacramento,2017,7,0.0
Sacramento,2017,8,0.0
Sacramento,2017,9,0.0
Sacramento,2017,10,0.15
Sacramento,2017,11,2.13
Sacramento,2017,12,0.14
Sacramento,2018,1,5.2
Sacramento,2018,2,0.6
Sacramento,2018,3,5.14
Sacramento,2018,4,2.0
Sacramento,2018,5,0.6
Sacramento,2018,6,0.0
Sacramento,2018,7,0.0
Sacramento,2018,8,0.0
Sacramento,2018,9,0.0
Sacramento,2018,10,0.04
Sacramento,2018,11,2.66
Sacramento,2018,12,2.65
Sacramento,2019,1,4.65
Sacramento,2019,2,8.9
Sacramento,2019,3,3.24
Sacramento,2019,4,0.77
Sacramento,2019,5,3.42
Sacramento,2019,6,0.0
Sacramento,2019,7,0.0
Sacramento,2019,8,0.0
Sacramento,2019,10,0.0
Sacramento,2019,11,0.71
Sacramento,2019,12,4.78
Sacramento,2020,1,1.26
Sacramento,2020,2,0.0
Sacramento,2020,3,1.68
Sacramento,2020,4,2.15
Sacramento,2020,5,0.32
Sacramento,2020,6,0.0
Sacramento,2020,7,0.0
Sacramento,2020,8,0.0
Sacramento,2020,9,0.0
Sacramento,2020,10,0.0
Sacramento,2020,11,0.87
Sacramento,2020,12,1.54
Sacramento,2021,1,3.02
Sacramento,2021,2,1.05
Sacramento,2021,3,1.43
Sacramento,2021,4,0.0
Sacramento,2021,5,0.0
Sacramento,2021,6,0.01
Sacramento,2021,7,0.0
Sacramento,2021,8,0.0
Sacramento,2021,9,0.05
Sacramento,2021,10,6.71
Sacramento,2021,11,0.68
Sacramento,2021,12,6.98
Sacramento,2022,1,0.05
Sacramento,2022,2,0.0
Sacramento,2022,3,0.93
Sacramento,2022,4,0.96
Sacramento,2022,5,0.06
Sacramento,2022,6,0.16
Sacramento,2022,7,0.0
Sacramento,2022,8,0.0
Sacramento,2022,9,0.49
Sacramento,2022,10,0.0
Sacramento,2022,11,1.16
Sacramento,2022,12,9.5
Sacramento,2023,1,7.54
